image_id,label,split,num_annot,set_id,video_id,frame_id
set00_V008_0698,"0 0.9025800290754348 0.39665119729650156 0.048496784844228286 0.17828621043538326
0 0.8602418496448078 0.40318774339908126 0.045548306848184165 0.16137814645212245
",train,2,set00,V008,698
set00_V008_0699,"0 0.9046382661745258 0.3970103524947735 0.04878399408184393 0.17951437205830423
0 0.862141359448729 0.4036942793467937 0.045548306848184165 0.16137814645212245
",train,2,set00,V008,699
set00_V008_0700,"0 0.9066965032736167 0.3973695076930453 0.04907120331945958 0.18074253368122511
0 0.8640408692526507 0.40420081529450613 0.04554830684818408 0.16137814645212245
",train,2,set00,V008,700
set00_V008_0701,"0 0.9087547403727076 0.3977286628913172 0.04935841255707523 0.18197069530414609
0 0.8660444026481362 0.4058488978558587 0.045488108626715554 0.1657115495751744
",train,2,set00,V008,701
set00_V008_0702,"0 0.9108129774717988 0.39808781808958915 0.049645621794690876 0.18319885692706706
0 0.8681104428690958 0.407373230061312 0.04545220107795825 0.16988120859924583
",train,2,set00,V008,702
set00_V008_0703,"0 0.9128712145708896 0.39844697328786094 0.04993283103230653 0.18442701854998797
0 0.8702389899155296 0.4087738119108659 0.04544058420191224 0.1738871235243368
",train,2,set00,V008,703
set00_V008_0704,"0 0.9149294516699804 0.39880612848613284 0.050220040269922175 0.1856551801729089
0 0.8724300437874373 0.4100506434045207 0.04545325799857772 0.17772929435044726
",train,2,set00,V008,704
set00_V008_0705,"0 0.9169876887690714 0.3991652836844048 0.05050724950753782 0.18688334179582988
0 0.8746836044848192 0.41120372454227616 0.04549022246795449 0.18140772107757724
",train,2,set00,V008,705
set00_V008_0706,"0 0.9190459258681625 0.39952443888267664 0.050794458745153474 0.1881115034187508
0 0.8769996720076751 0.4122330553241324 0.04555147761004257 0.1849224037057267
",train,2,set00,V008,706
set00_V008_0707,"0 0.9211041629672535 0.3998835940809486 0.05108166798276912 0.18933966504167177
0 0.8793782463560054 0.4131386357500893 0.04563702342484195 0.1882733422348957
",train,2,set00,V008,707
set00_V008_0708,"0 0.9241279314496382 0.4004228357695216 0.05090505821735203 0.19107275235930826
0 0.8818193275298093 0.413920465820147 0.04574685991235264 0.1914605366650841
",train,2,set00,V008,708
set00_V008_0709,"0 0.9271516999320234 0.4009620774580945 0.05072844845193512 0.1928058396769447
0 0.8843229155290875 0.41457854553430545 0.0458809870725748 0.19448398699629207
",train,2,set00,V008,709
set00_V008_0710,"0 0.9301754684144081 0.4015013191466674 0.050551838686518025 0.19453892699458114
0 0.8868890103538398 0.41511287489256454 0.046039404905508265 0.19734369322851955
",train,2,set00,V008,710
set00_V008_0711,"0 0.9331992368967928 0.40204056083524037 0.05037522892110094 0.19627201431221764
0 0.8895176120040662 0.41552345389492457 0.04622211341115304 0.20003965536176652
",train,2,set00,V008,711
set00_V008_0712,"0 0.9362230053791777 0.4025798025238133 0.05019861915568385 0.19800510162985402
0 0.8922087204797666 0.41581028254138513 0.0464291125895091 0.20257187339603297
",train,2,set00,V008,712
set00_V008_0713,"0 0.9392467738615627 0.4031190442123863 0.050022009390266936 0.1997381889474905
0 0.8949623357809412 0.41597336083194647 0.046660402440576655 0.20494034733131894
",train,2,set00,V008,713
set00_V008_0714,"0 0.9422705423439475 0.40365828590095926 0.049845399624849844 0.20147127626512695
0 0.89777845790759 0.4160126887666086 0.04691598296435551 0.2071450771676244
",train,2,set00,V008,714
set00_V008_0715,"0 0.9452943108263323 0.40419752758953226 0.04966878985943275 0.20320436358276345
0 0.9006570868597126 0.4159282663453715 0.047195854160845485 0.20918606290494937
",train,2,set00,V008,715
set00_V008_0716,"0 0.9483180793087173 0.40473676927810515 0.04949218009401566 0.2049374509003999
0 0.9035982226373096 0.4157200935682351 0.047500016030047124 0.21106330454329386
",train,2,set00,V008,716
set00_V008_0717,"0 0.9513418477911021 0.40527601096667815 0.04931557032859875 0.20667053821803638
0 0.9066018652403802 0.4153881704351994 0.04782846857195988 0.2127768020826578
",train,2,set00,V008,717
set00_V008_0718,"0 0.954365616273487 0.4058152526552511 0.049138960563181656 0.20840362553567277
0 0.9096680146689254 0.4149324969462644 0.048181211786583945 0.21432655552304128
",train,2,set00,V008,718
set00_V008_0719,"0 0.9573893847558719 0.40635449434382404 0.048962350797764564 0.21013671285330926
0 0.9127966709229445 0.4075062025123819 0.0485582456739195 0.20201882368634758
",train,2,set00,V008,719
set00_V008_0720,"0 0.9604131532382566 0.40689373603239704 0.04878574103234748 0.2118698001709457
0 0.9168568159702044 0.40745460479818474 0.0489689997567508 0.203314018929263
",train,2,set00,V008,720
set00_V008_0721,"0 0.9634369217206417 0.4074329777209699 0.04860913126693056 0.21360288748858214
0 0.9209169610174641 0.40740300708398774 0.04937975383958211 0.20460921417217856
",train,2,set00,V008,721
set00_V008_0722,"0 0.9664606902030265 0.4079722194095429 0.048432521501513476 0.21533597480621863
0 0.9249771060647238 0.4073514093697906 0.04979050792241342 0.20590440941509403
",train,2,set00,V008,722
set00_V008_0723,"0 0.968990708159436 0.4046251390034344 0.04515057892311099 0.2094862048263297
0 0.9290372511119838 0.4072998116555935 0.05020126200524473 0.20719960465800955
",train,2,set00,V008,723
set00_V008_0724,"0 0.9716681577084423 0.4034906896641124 0.04270558630154984 0.2074296101283854
0 0.9330973961592438 0.4072482139413964 0.05061201608807604 0.208494799900925
",train,2,set00,V008,724
set00_V008_0725,"0 0.9744930388500457 0.40456887139157693 0.04109754363682985 0.20916619071238565
0 0.9371575412065035 0.4071966162271992 0.05102277017090735 0.20978999514384047
",train,2,set00,V008,725
set00_V008_0726,"0 0.977465351584246 0.4078596841858281 0.0403264509289512 0.2146959465783306
0 0.9412176862537631 0.40714501851300205 0.05143352425373866 0.21108519038675594
",train,2,set00,V008,726
set00_V008_0727,"0 0.980585095911043 0.41336312804686576 0.04039230817791389 0.22401887772622012
0 0.9452778313010232 0.407093420798805 0.051844278336569974 0.2123803856296714
",train,2,set00,V008,727
set00_V008_0728,"0 0.9812739485423212 0.41313110889520904 0.0390146029153577 0.22123879599709242
0 0.9493379763482832 0.4070418230846079 0.052255032419401284 0.21367558087258687
",train,2,set00,V008,728
set00_V008_0729,"0 0.9533981213955429 0.40699022537041074 0.052665786502232595 0.21497077611550233
",train,1,set00,V008,729
set00_V008_0730,"0 0.9574582664428025 0.40693862765621364 0.053076540585063905 0.21626597135841785
",train,1,set00,V008,730
set00_V008_0731,"0 0.9615184114900626 0.40688702994201653 0.053487294667895216 0.21756116660133332
",train,1,set00,V008,731
set00_V008_0732,"0 0.9655785565373226 0.40683543222781937 0.05389804875072653 0.21885636184424886
",train,1,set00,V008,732
set00_V008_0733,"0 0.9696387015845822 0.4067838345136223 0.05430880283355776 0.2201515570871643
",train,1,set00,V008,733
set00_V008_0734,"0 0.971870564133644 0.4067503832352785 0.049845077735433924 0.22008465453047668
",train,1,set00,V008,734
set00_V008_0735,"0 0.974102426682706 0.40671693195693465 0.04538135263731 0.22001775197378906
",train,1,set00,V008,735
set00_V008_0736,"0 0.9763342892317681 0.40668348067859084 0.04091762753918626 0.21995084941710144
",train,1,set00,V008,736
set00_V008_0737,"0 0.97856615178083 0.406650029400247 0.036453902441062405 0.21988394686041385
",train,1,set00,V008,737
set00_V008_0738,"0 0.9842060554880036 0.406650029400247 0.02517409502671484 0.21988394686041382
",train,1,set00,V008,738
set00_V008_0739,"0 0.9898459591951774 0.406650029400247 0.013894287612367329 0.21988394686041382
",train,1,set00,V008,739
set00_V008_0740,"0 0.9954858629023511 0.406650029400247 0.002614480198019803 0.21988394686041385
",train,1,set00,V008,740
set00_V008_0749,"0 0.7996936137774419 0.38857049311983505 0.041863656995271906 0.16654818650972192
",train,1,set00,V008,749
set00_V008_0750,"0 0.7996936137774419 0.38857049311983505 0.041863656995271906 0.16654818650972192
",train,1,set00,V008,750
set00_V008_0751,"0 0.7996936137774419 0.38857049311983505 0.041863656995271906 0.16654818650972192
",train,1,set00,V008,751
set00_V008_0752,"0 0.8028885634301264 0.388919584897238 0.042027636816662196 0.16828309297924685
",train,1,set00,V008,752
set00_V008_0753,"0 0.8060835130828109 0.389268676674641 0.042191616638052404 0.1700179994487718
",train,1,set00,V008,753
set00_V008_0754,"0 0.8092784627354952 0.38961776845204393 0.042355596459442604 0.17175290591829673
",train,1,set00,V008,754
set00_V008_0755,"0 0.8124734123881798 0.389966860229447 0.04251957628083272 0.17348781238782174
",train,1,set00,V008,755
set00_V008_0756,"0 0.8156683620408641 0.3903159520068499 0.04268355610222301 0.1752227188573467
",train,1,set00,V008,756
set00_V008_0757,"0 0.8188633116935486 0.39066504378425293 0.04284753592361321 0.17695762532687162
",train,1,set00,V008,757
set00_V008_0758,"0 0.822058261346233 0.3909440220561156 0.04301151574500342 0.17883275880747723
",train,1,set00,V008,758
set00_V008_0759,"0 0.8252532109989176 0.39114077352773885 0.04317549556639353 0.18087234588856158
",train,1,set00,V008,759
set00_V008_0760,"0 0.828448160651602 0.3913375249993621 0.04333947538778382 0.18291193296964584
",train,1,set00,V008,760
set00_V008_0761,"0 0.8316431103042867 0.39153427647098543 0.04350345520917412 0.18495152005073023
",train,1,set00,V008,761
set00_V008_0762,"0 0.8348113149559954 0.3917310279426086 0.04372092503251555 0.1869911071318146
",train,1,set00,V008,762
set00_V008_0763,"0 0.8378046326395441 0.39192777941423185 0.04428816879217728 0.189030694212899
",train,1,set00,V008,763
set00_V008_0764,"0 0.8408278595640168 0.3921245308858552 0.04479559406999059 0.1910702812939834
",train,1,set00,V008,764
set00_V008_0765,"0 0.8438809957294137 0.39232128235747843 0.04524320086595601 0.19310986837506777
",train,1,set00,V008,765
set00_V008_0766,"0 0.8469640411357346 0.3925180338291018 0.04563098918007302 0.19514945545615212
",train,1,set00,V008,766
set00_V008_0767,"0 0.8500769957829798 0.39271478530072496 0.04595895901234215 0.19718904253723651
",train,1,set00,V008,767
set00_V008_0768,"0 0.8535454438370924 0.3922491955990582 0.04687827869464947 0.19790394727174068
",train,1,set00,V008,768
set00_V008_0769,"0 0.8570438011321291 0.39178360589739136 0.047737779895108724 0.1986188520062449
",train,1,set00,V008,769
set00_V008_0770,"0 0.8605720676680897 0.39131801619572454 0.048537462613719745 0.19933375674074907
",train,1,set00,V008,770
set00_V008_0771,"0 0.8641302434449744 0.3908524264940577 0.04927732685048234 0.20004866147525333
",train,1,set00,V008,771
set00_V008_0772,"0 0.8677183284627834 0.39038683679239095 0.04995737260539723 0.20076356620975755
",train,1,set00,V008,772
set00_V008_0773,"0 0.8713363227215162 0.38992124709072407 0.05057759987846353 0.20147847094426172
",train,1,set00,V008,773
set00_V008_0774,"0 0.8749842262211733 0.38945565738905724 0.05113800866968177 0.20219337567876594
",train,1,set00,V008,774
set00_V008_0775,"0 0.8786620389617543 0.3889900676873905 0.051638598979051945 0.20290828041327014
",train,1,set00,V008,775
set00_V008_0776,"0 0.8823697609432597 0.3885244779857236 0.05207937080657388 0.20362318514777436
",train,1,set00,V008,776
set00_V008_0777,"0 0.8861073921656889 0.3880588882840568 0.0524603241522474 0.20433808988227858
",train,1,set00,V008,777
set00_V008_0778,"0 0.8898749326290425 0.38759329858239 0.05278145901607321 0.20505299461678275
",train,1,set00,V008,778
set00_V008_0779,"0 0.89367238233332 0.3871277088807232 0.053042775398050246 0.205767899351287
",train,1,set00,V008,779
set00_V008_0780,"0 0.8974595002302515 0.38666211917905635 0.05332475539471951 0.20648280408579123
",train,1,set00,V008,780
set00_V008_0781,"0 0.9010477073079329 0.3861965294773896 0.05400455702988918 0.2071977088202954
",train,1,set00,V008,781
set00_V008_0782,"0 0.9046359143856144 0.3857309397757227 0.05468435866505868 0.20791261355479965
",train,1,set00,V008,782
set00_V008_0783,"0 0.9102412597061958 0.3875857489529108 0.055603423516572194 0.21308729138711655
",train,1,set00,V008,783
set00_V008_0784,"0 0.9156552046000208 0.38904375643975486 0.05652248836808554 0.2182034203579851
",train,1,set00,V008,784
set00_V008_0785,"0 0.9208777490670897 0.39010496223625507 0.057441553219599054 0.22326100046740535
",train,1,set00,V008,785
set00_V008_0786,"0 0.9259088931074025 0.3907693663424115 0.05836061807111257 0.22826003171537732
",train,1,set00,V008,786
set00_V008_0787,"0 0.9307486367209589 0.3910369687582239 0.05927968292262609 0.23320051410190099
",train,1,set00,V008,787
set00_V008_0788,"0 0.9353969799077589 0.3909077694836926 0.06019874777413961 0.2380824476269763
",train,1,set00,V008,788
set00_V008_0789,"0 0.9398539226678029 0.39038176851881734 0.06111781262565313 0.2429058322906034
",train,1,set00,V008,789
set00_V008_0790,"0 0.9441194650010906 0.3894589658635983 0.062036877477166644 0.24767066809278215
",train,1,set00,V008,790
set00_V008_0791,"0 0.948193606907622 0.3881393615180353 0.06295594232868033 0.2523769550335126
",train,1,set00,V008,791
set00_V008_0792,"0 0.9520763483873971 0.38642295548212846 0.06387500718019386 0.2570246931127947
",train,1,set00,V008,792
set00_V008_0793,"0 0.9557676894404161 0.3843097477558778 0.06479407203170755 0.26161388233062854
",train,1,set00,V008,793
set00_V008_0794,"0 0.9592676300666785 0.3817997383392832 0.06571313688322107 0.2661445226870141
",train,1,set00,V008,794
set00_V008_0795,"0 0.962576170266185 0.37889292723234475 0.06663220173473476 0.2706166141819513
",train,1,set00,V008,795
set00_V008_0796,"0 0.9656933100389351 0.3755893144350625 0.06755126658624837 0.27503015681544024
",train,1,set00,V008,796
set00_V008_0797,"0 0.9699624853072614 0.3755893144350625 0.05901291604959607 0.27503015681544024
",train,1,set00,V008,797
set00_V008_0798,"0 0.9742316605755873 0.3755893144350625 0.05047456551294367 0.27503015681544024
",train,1,set00,V008,798
set00_V008_0799,"0 0.9785008358439136 0.3755893144350625 0.04193621497629138 0.27503015681544024
",train,1,set00,V008,799
set00_V008_0860,"0 0.39417911155009744 0.3616010027352317 0.04980367465046198 0.1564133494169683
",train,1,set00,V008,860
set00_V008_0861,"0 0.3951476786828273 0.36119571027043723 0.04994727638869199 0.15697627663852032
",train,1,set00,V008,861
set00_V008_0862,"0 0.39615239777634154 0.3607835317178742 0.05009087812692199 0.15753920386007245
",train,1,set00,V008,862
set00_V008_0863,"0 0.39719326883064004 0.3603644670775428 0.05023447986515191 0.1581021310816245
",train,1,set00,V008,863
set00_V008_0864,"0 0.39827029184572293 0.35993851634944296 0.05037808160338191 0.15866505830317656
",train,1,set00,V008,864
set00_V008_0865,"0 0.3993834668215901 0.3595056795335747 0.05052168334161183 0.15922798552472864
",train,1,set00,V008,865
set00_V008_0866,"0 0.40164551347152266 0.359606202251709 0.050829768842096716 0.16039404905508647
",train,1,set00,V008,866
set00_V008_0867,"0 0.4039075601214552 0.35970672496984324 0.051137854342581515 0.16156011258544437
",train,1,set00,V008,867
set00_V008_0868,"0 0.4061696067713878 0.35980724768797756 0.051445939843066446 0.1627261761158022
",train,1,set00,V008,868
set00_V008_0869,"0 0.4084316534213203 0.3599077704061119 0.05175402534355125 0.16389223964616004
",train,1,set00,V008,869
set00_V008_0870,"0 0.41069370007125294 0.36000829312424615 0.05206211084403618 0.16505830317651793
",train,1,set00,V008,870
set00_V008_0871,"0 0.4129557467211855 0.3601088158423805 0.05237019634452098 0.16622436670687582
",train,1,set00,V008,871
set00_V008_0872,"0 0.41521779337111814 0.3602093385605148 0.05267828184500592 0.1673904302372336
",train,1,set00,V008,872
set00_V008_0873,"0 0.41747984002105065 0.36030986127864906 0.05298636734549072 0.1685564937675915
",train,1,set00,V008,873
set00_V008_0874,"0 0.4197418866709833 0.36041038399678343 0.05329445284597565 0.16972255729794938
",train,1,set00,V008,874
set00_V008_0875,"0 0.4220039333209159 0.3605109067149177 0.0536025383464605 0.17088862082830722
",train,1,set00,V008,875
set00_V008_0876,"0 0.4242659799708484 0.36061142943305197 0.05391062384694539 0.17205468435866506
",train,1,set00,V008,876
set00_V008_0877,"0 0.42652802662078104 0.36071195215118634 0.05421870934743023 0.17322074788902295
",train,1,set00,V008,877
set00_V008_0878,"0 0.42879007327071367 0.3608124748693206 0.05452679484791512 0.17438681141938078
",train,1,set00,V008,878
set00_V008_0879,"0 0.4310521199206463 0.3609129975874549 0.054834880348400006 0.17555287494973862
",train,1,set00,V008,879
set00_V008_0880,"0 0.4333141665705788 0.36101352030558925 0.05514296584888481 0.1767189384800965
",train,1,set00,V008,880
